blank,,
Wavelength (nm),Abs,
499.953125,0.05057835579,
499.0424194,0.05086334795,
497.9796753,0.05081757531,
497.068573,0.05094597861,
496.0054016,0.05068463832,
494.9419861,0.050738547,
494.0303345,0.05108877644,
492.9664917,0.05089830235,
492.0544434,0.05112371966,
490.9901733,0.05111163482,
489.9256897,0.05107124895,
489.0130615,0.05095203221,
487.9481506,0.05107529461,
487.0351563,0.05142244324,
485.9697876,0.0509362556,
485.0564575,0.05122294277,
483.9906616,0.05136801675,
482.9246521,0.05139884353,
482.0107727,0.05114847049,
480.9443359,0.05137990415,
480.0300598,0.05141850933,
478.9631958,0.05145164579,
478.048584,0.05155018345,
476.9812927,0.05123867095,
476.0663147,0.05154219642,
474.9986267,0.05131915584,
473.9307251,0.05170178041,
473.0151672,0.05174164474,
471.9468384,0.05163279921,
471.0309753,0.05166784301,
469.9622192,0.05174426734,
469.04599,0.0519872196,
467.9768066,0.05172379687,
467.0602417,0.05186162889,
465.9906616,0.05204870179,
465.0737305,0.05208217725,
464.0037537,0.05207201838,
462.9335632,0.05221507326,
462.0160828,0.05215195939,
460.9454651,0.05246062577,
460.0276489,0.05250379816,
458.9566345,0.05222485214,
458.0384827,0.05237297714,
456.9670715,0.05233711377,
456.0485535,0.05244035274,
454.9767456,0.05261122808,
454.0578918,0.05283762142,
452.9856873,0.05254463851,
452.0664978,0.05257213116,
450.9938965,0.05279508606,
450.0743408,0.05287609622,
449.0013733,0.05259410292,
447.9281616,0.05271754041,
447.0080872,0.05376949161,
445.9345093,0.05305971578,
445.0140991,0.05283276737,
443.9401245,0.05277696252,
443.0194092,0.0526162535,
441.9450073,0.05300332606,
441.0239563,0.05273712426,
439.9491882,0.0532018356,
439.0278015,0.05304602906,
437.9526672,0.05303380266,
437.0309448,0.05318232253,
435.9554138,0.05356659368,
435.0333557,0.05315888673,
433.9574585,0.05334344506,
433.0350647,0.05317667499,
431.9587708,0.05325242877,
431.0360718,0.05333094671,
429.9594116,0.05373175442,
429.036377,0.05369168147,
427.9593506,0.05357186124,
427.0359802,0.0536910072,
425.9585876,0.05350395665,
425.0349121,0.05396119878,
423.9571228,0.05404345319,
423.0331421,0.05383623391,
421.9549561,0.05390518904,
421.0306702,0.05412120372,
419.9521179,0.0542177707,
419.0274963,0.05427091569,
417.9486084,0.05427581444,
417.0236816,0.05406828225,
415.944397,0.05441223085,
415.019165,0.05413108692,
413.9395142,0.05444136634,
413.0139771,0.05432260036,
411.9339905,0.05455449969,
411.0081177,0.05461106077,
409.9277649,0.0545652993,
409.0015869,0.05491381139,
408.0752563,0.05471393093,
406.9943848,0.05500650033,
406.0677795,0.0547112897,
404.9865417,0.0549980104,
404.0596008,0.05490470678,
402.9779968,0.05533846095,
402.0507813,0.05527674407,
400.9688416,0.05538812652,
400.0413208,0.0556929186,
398.9590149,0.05572155491,
398.031189,0.05568264797,
396.9485474,0.05576428771,
396.0204163,0.05576237291,
394.9374084,0.0559239611,
394.0090027,0.05597557873,
392.9256592,0.0563307032,
391.9969177,0.05626793578,
391.0680847,0.05673051625,
389.9842224,0.05659782514,
389.0550842,0.05661607906,
387.9709167,0.05681370944,
387.0414734,0.05705871806,
385.9569397,0.05698150024,
385.0271912,0.05747988448,
383.9423523,0.0576684773,
383.0123291,0.05750887468,
381.927124,0.05789214373,
380.9968262,0.05784585699,
380.0663757,0.05806129798,
378.9806824,0.05808443576,
378.0499573,0.05831980333,
376.9639587,0.05842476711,
376.032959,0.05871439725,
374.9465942,0.05843611062,
374.0153198,0.05877630413,
372.9286499,0.0587233156,
371.9970703,0.05893696845,
371.0653687,0.05898743495,
369.9782104,0.05904608965,
369.0462341,0.05921076983,
367.9587708,0.05942911655,
367.0265198,0.05976898968,
365.9387207,0.05990922078,
365.0061951,0.05994330347,
364.0735168,0.06024393812,
362.98526,0.06036709994,
362.0523376,0.06043097004,
360.9637451,0.06079881266,
360.0305481,0.06076317281,
358.9416504,0.06093443185,
358.0081787,0.06110394374,
357.074585,0.06123387441,
355.9852295,0.06138141081,
355.0513611,0.06179076433,
353.9617004,0.06182177365,
353.0275574,0.06167173386,
351.9375916,0.06206069514,
351.0032043,0.06260836124,
350.0686646,0.06248572469,
348.978241,0.06281929463,
348.043457,0.06303078681,
346.9527283,0.06307861209,
346.0177002,0.06347102672,
344.9266663,0.06352262199,
343.9913635,0.06388709694,
343.0559387,0.06392581016,
341.9644775,0.06395991147,
341.0287781,0.06437476724,
339.9370117,0.0649754405,
339.0010986,0.06506994367,
338.065033,0.06549934298,
336.9728394,0.06575348973,
336.0365295,0.06611975282,
334.9440308,0.06679457426,
334.0074768,0.06685724854,
333.0708008,0.06749091297,
331.9778748,0.06774514169,
331.0409546,0.06825915724,
329.9477234,0.06890843064,
329.0105591,0.06917390227,
328.0732727,0.06949302554,
326.9796143,0.07017432153,
326.0420837,0.07068833709,
324.9481812,0.07117300481,
324.0104065,0.07206955552,
323.0725098,0.0725312382,
321.9781494,0.07312063873,
321.0400391,0.07411645353,
319.9454041,0.07488562912,
319.0070496,0.07593785226,
318.068573,0.07656481117,
316.9735413,0.07755723596,
316.0348206,0.0784573406,
314.9394836,0.07987355441,
314.0005493,0.08100491762,
313.0614624,0.08246846497,
311.9657593,0.08401332051,
311.0264587,0.08563147485,
309.930481,0.08750970662,
308.9909363,0.08945707232,
308.0513,0.09145656228,
306.9549255,0.09424283355,
306.0150452,0.09641645104,
305.0750732,0.09903971106,
303.978302,0.1024996564,
303.0381165,0.1059303954,
301.9410706,0.1101088449,
301.0006409,0.1137350202,
300.0600891,0.1170868278,
298.962677,0.1238546073,
298.0219116,0.1291430891,
296.9242249,0.1355578154,
295.9832458,0.1430502981,
295.0421448,0.1493539959,
293.9440918,0.1582745463,
293.0027771,0.1685713679,
292.0613708,0.1802448928,
290.9629211,0.191776067,
290.0213013,0.203689158,
288.9226074,0.2207376212,
287.9807434,0.2402008623,
287.0388184,0.2583242357,
285.9397583,0.2815734446,
284.9975891,0.3002685905,
284.0553284,0.3334538639,
282.9559021,0.3677191436,
282.0134277,0.4060529768,
281.0708618,0.43824628,
279.9710693,0.4918920696,
279.0282898,0.5511895418,
277.9282532,0.6203641891,
276.98526,0.6917903423,
276.0421753,0.7544019222,
274.9417725,0.8553702831,
273.9985046,0.9675708413,
273.0551147,1.087123156,
271.9543762,1.217259645,
271.0107727,1.340129495,
270.0670776,1.521035314,

blank,
blank
Collection Time: 18/04/2024 09:46:45
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        500.0
Stop (nm)                         270.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t5.BSW
Baseline Std Ref File Name
Cycle Mode                        Off
Accessory                         Cell changer
Comments
Method Log     :
Method Name    : C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method-for-SH-enzyme.MSW
Date/Time stamp: 18/04/2024 09:18:41
Method Modifications:
UVVIS SAT Changed: 19/03/2024 12:25:20, Old:0.0125, New:0.1000
Common SAT Changed: 19/03/2024 12:25:20, Old:0.0125, New:0.1000
X Start nm Changed: 19/03/2024 12:25:24, Old:  800.0, New:  400.0
Common Interval nm Changed: 19/03/2024 12:25:24, Old:     5.00, New:     0.50
Select Cells Changed: 19/03/2024 12:25:24, Old:1, New:0
Baseline Correction Changed: 19/03/2024 12:26:24, Old:0, New:1
Cell Changer Changed: 19/03/2024 12:26:24, Old:OFF, New:ON
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-19.BSW
Baseline file Changed: 19/03/2024 12:27:31, Old:, New:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-19.BSW
Select Cells Changed: 19/03/2024 12:27:42, Old:0, New:1
Cell2 Changed: 19/03/2024 12:27:42, Old:ON, New:OFF
Cell3 Changed: 19/03/2024 12:27:42, Old:ON, New:OFF
Cell4 Changed: 19/03/2024 12:27:42, Old:ON, New:OFF
Cell5 Changed: 19/03/2024 12:27:42, Old:ON, New:OFF
Cell6 Changed: 19/03/2024 12:27:42, Old:ON, New:OFF
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-20.BSW
Common Interval nm Changed: 19/03/2024 12:29:15, Old:     0.50, New:     1.00
Overlayed Graphs Changed: 19/03/2024 12:29:15, Old:1, New:0
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-21.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-22.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-19-x4-pure.BSW
Opened C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-19-x4-pure.BSW
Autoconvert Changed: 25/03/2024 08:13:08, Old:None, New:Ascii with Log
Baseline file Changed: 25/03/2024 08:13:35, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-19-x4-pure.BSW, New:
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG2.BSW
UVVIS SAT Changed: 25/03/2024 08:17:29, Old:0.1000, New:0.0125
Common SAT Changed: 25/03/2024 08:17:29, Old:0.1000, New:0.0125
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-200uLwater.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-400uLwater.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-600uLwater.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-800uLwater.BSW
Baseline file Changed: 25/03/2024 08:22:27, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-800uLwater.BSW, New:
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-800uLwater-against-water-baseline.BSW
UVVIS SAT Changed: 25/03/2024 08:24:12, Old:0.0125, New:0.1000
Common SAT Changed: 25/03/2024 08:24:12, Old:0.0125, New:0.1000
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-800uLwater-against-water-baseline2.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-500uLwater-5uL-x4.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-500uLwater-10uL-x4.BSW
Opened C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-500uLwater-10uL-x4.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-water-again.BSW
Baseline file Changed: 25/03/2024 09:08:20, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-water-again.BSW, New:
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-water-again.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x2.BSW
Baseline file Changed: 25/03/2024 09:15:51, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x2.BSW, New:
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x2-baseline.BSW
Opened C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x2-baseline.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x2-baseline.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x8.BSW
Opened C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-03-25-RTG1-x8.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method.MSW
Opened C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method.MSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method-for-SH-enzyme.MSW
Baseline file Changed: 18/04/2024 09:18:41, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method.MSW, New:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method-for-SH-enzyme.MSW
X Start nm Changed: 18/04/2024 09:19:19, Old:  400.0, New:  500.0
Cell1 Changed: 18/04/2024 09:19:19, Old:ON, New:OFF
Cell2 Changed: 18/04/2024 09:19:19, Old:OFF, New:ON
Baseline file Changed: 18/04/2024 09:19:32, Old:C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\RTG-method-for-SH-enzyme.MSW, New:
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t1.BSW
X Stop nm Changed: 18/04/2024 09:23:00, Old:  200.0, New:  250.0
X Stop nm Changed: 18/04/2024 09:23:13, Old:  250.0, New:  270.0
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t2.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t3.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t4.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG6-t5.BSW
Saved as C:\Dokumente und Einstellungen\Cary\Eigene Dateien\Robert\2024-04-18-RTG7-blank.BSW
End Method Modifications
<Current Cell> , 2
<Current Wavelength> , 272.0

